110 241 118
110 241 118
111 241 117
112 241 117
112 241 116
113 241 116
113 242 115
114 242 114
115 242 114
115 242 113
116 242 112
116 242 111
117 243 111
118 243 110
118 243 109
119 243 108
119 243 108
120 243 107
121 244 106
121 244 105
122 244 104
123 244 104
123 244 103
124 244 102
124 245 101
125 245 101
126 245 100
126 245 99
127 245 98
128 245 98
128 246 97
129 246 96
129 246 96
130 246 95
131 246 94
131 246 93
132 247 91
133 247 90
133 247 89
134 248 88
135 248 87
104 240 119
105 240 121
105 240 121
106 240 121
106 240 121
107 240 121
108 240 120
108 240 120
109 240 120
109 240 119
110 240 119
110 240 118
111 240 117
112 240 117
112 241 116
113 241 115
113 241 115
114 241 114
115 241 113
115 241 112
116 242 112
116 242 111
117 242 110
118 242 109
118 242 109
119 242 108
119 243 107
120 243 106
121 243 106
121 243 105
122 243 104
123 243 104
123 243 103
124 244 102
124 244 101
125 244 101
126 244 100
126 244 99
127 244 98
128 245 98
128 245 97
129 245 96
129 245 96
130 245 95
131 245 94
131 245 93
132 246 92
133 246 91
133 246 90
134 247 88
135 247 87
135 247 86
103 239 120
103 239 122
104 238 122
105 239 122
105 239 121
106 239 121
106 239 121
107 239 121
108 239 121
108 239 120
109 239 120
109 239 119
110 239 118
110 239 118
111 240 117
112 240 116
112 240 116
113 240 115
113 240 114
114 240 114
115 240 113
115 241 112
116 241 111
116 241 111
117 241 110
118 241 109
118 241 108
119 242 108
119 242 107
120 242 106
121 242 105
121 242 105
122 242 104
122 243 103
123 243 103
124 243 102
124 243 101
125 243 101
126 243 100
126 243 99
127 244 99
128 244 98
128 244 97
129 244 97
129 244 96
130 244 95
131 244 94
131 245 94
132 245 93
133 245 92
133 245 91
134 246 89
135 246 88
135 246 87
136 246 85
101 238 120
102 238 122
102 238 122
103 238 123
103 237 123
104 237 123
105 238 123
105 238 122
106 238 122
106 238 122
107 238 121
108 238 121
108 238 120
109 238 120
109 238 119
110 239 118
110 239 117
111 239 117
112 239 116
112 239 115
113 239 115
113 239 114
114 240 113
115 240 112
115 240 112
116 240 111
116 240 110
117 240 109
118 241 109
118 241 108
119 241 107
119 241 107
120 241 106
121 241 105
121 241 105
122 242 104
122 242 103
123 242 103
124 242 102
124 242 101
125 242 101
126 242 100
126 243 99
127 243 99
128 243 98
128 243 97
129 243 97
129 243 96
130 243 95
131 244 95
131 244 94
132 244 93
133 244 92
133 244 91
134 245 90
135 245 89
135 245 88
136 245 86
99 237 120
100 237 121
100 237 122
101 237 123
102 237 123
102 237 123
103 237 123
103 237 123
104 237 123
105 237 123
105 237 123
106 237 122
106 237 122
107 237 121
108 237 121
108 237 120
109 237 119
109 238 119
110 238 118
110 238 117
111 238 116
112 238 116
112 238 115
113 239 114
113 239 114
114 239 113
115 239 112
115 239 111
116 239 111
116 239 110
117 240 109
118 240 108
118 240 108
119 240 107
119 240 106
120 240 106
121 240 105
121 241 105
122 241 104
122 241 103
123 241 103
124 241 102
124 241 101
125 241 101
126 242 100
126 242 99
127 242 99
128 242 98
128 242 98
129 242 97
129 242 96
130 242 96
131 243 95
131 243 94
132 243 93
133 243 93
133 243 92
134 244 91
135 244 90
135 244 88
136 244 87
137 245 85
97 236 120
98 236 122
99 236 123
99 236 123
100 236 124
100 236 124
101 236 124
102 236 124
102 236 124
103 236 124
103 236 124
104 236 123
105 236 123
105 236 123
106 236 122
106 236 122
107 236 121
108 236 120
108 237 120
109 237 119
109 237 118
110 237 118
110 237 117
111 237 116
112 237 115
112 238 115
113 238 114
113 238 113
114 238 112
115 238 112
115 238 111
116 239 110
116 239 109
117 239 109
118 239 108
118 239 107
119 239 107
119 239 106
120 240 106
121 240 105
121 240 104
122 240 104
122 240 103
123 240 103
124 240 102
124 240 102
125 241 101
126 241 100
126 241 100
127 241 99
128 241 98
128 241 98
129 241 97
129 241 96
130 242 96
131 242 95
131 242 94
132 242 94
133 242 93
133 242 92
134 243 91
135 243 90
135 243 89
136 243 88
137 244 86
96 235 122
97 235 123
97 235 124
98 235 124
99 235 125
99 235 125
100 235 125
101 235 125
101 235 125
102 235 125
102 235 125
103 235 125
103 235 124
104 235 124
105 235 123
105 235 123
106 235 122
106 235 121
107 236 121
108 236 120
108 236 119
109 236 119
109 236 118
110 236 117
110 236 116
111 237 116
112 237 115
112 237 114
113 237 113
113 237 113
114 237 112
115 238 111
115 238 111
116 238 110
116 238 109
117 238 108
118 238 108
118 238 107
119 238 107
119 239 106
120 239 106
121 239 105
121 239 104
122 239 104
122 239 103
123 239 103
124 239 102
124 240 102
125 240 101
126 240 100
126 240 100
127 240 99
128 240 99
128 240 98
129 240 97
129 241 97
130 241 96
131 241 95
131 241 95
132 241 94
133 241 93
133 241 93
134 242 92
135 242 91
135 242 90
136 242 89
137 243 87
137 243 85
94 235 121
95 234 123
96 234 124
96 234 125
97 234 125
98 234 125
98 234 126
99 234 126
99 234 126
100 234 126
101 234 125
101 234 126
102 234 125
102 234 125
103 234 125
103 234 124
104 234 123
105 234 123
105 234 123
106 235 122
106 235 121
107 235 120
108 235 120
108 235 119
109 235 118
109 235 118
110 236 117
110 236 116
111 236 115
112 236 114
112 236 114
113 236 113
113 236 112
114 237 112
115 237 111
115 237 110
116 237 110
116 237 109
117 237 108
118 237 108
118 238 107
119 238 107
119 238 106
120 238 106
121 238 105
121 238 104
122 238 104
123 238 103
123 238 103
124 239 102
124 239 102
125 239 101
126 239 101
126 239 100
127 239 99
128 239 99
128 239 98
129 240 98
129 240 97
130 240 96
131 240 96
131 240 95
132 240 94
133 240 94
133 240 93
134 241 92
135 241 91
135 241 90
136 241 89
136 241 88
137 242 86
93 234 123
94 233 124
94 233 125
95 233 125
96 233 126
96 233 126
97 233 127
98 233 127
98 233 127
99 233 127
99 233 127
100 233 127
101 233 126
101 233 126
102 233 126
102 233 125
103 233 124
103 233 124
104 233 123
105 234 123
105 234 122
106 234 122
106 234 121
107 234 120
107 234 119
108 234 119
109 235 118
109 235 117
110 235 116
110 235 116
111 235 115
112 235 114
112 235 113
113 236 113
113 236 112
114 236 111
115 236 111
115 236 110
116 236 109
116 236 109
117 237 108
118 237 108
118 237 107
119 237 107
119 237 106
120 237 106
121 237 105
121 237 104
122 237 104
123 237 103
123 238 103
124 238 102
124 238 102
125 238 101
126 238 101
126 238 100
127 238 100
128 238 99
128 238 99
129 239 98
129 239 97
130 239 97
131 239 96
131 239 95
132 239 95
133 239 94
133 240 93
134 240 93
135 240 92
135 240 91
136 240 90
136 240 89
137 241 87
138 241 86
92 232 124
93 232 125
93 232 126
94 232 126
95 232 127
95 232 127
96 232 128
96 232 128
97 232 128
98 232 128
98 232 128
99 232 127
99 232 127
100 232 127
101 232 127
101 232 126
102 232 126
102 232 125
103 232 125
103 232 124
104 233 123
105 233 123
105 233 122
106 233 121
106 233 120
107 233 120
107 233 119
108 234 118
109 234 117
109 234 117
110 234 116
110 234 115
111 234 114
112 235 114
112 235 113
113 235 112
113 235 112
114 235 111
115 235 110
115 235 110
116 235 109
116 236 109
117 236 108
118 236 108
118 236 107
119 236 107
119 236 106
120 236 106
121 236 105
121 236 104
122 237 104
123 237 104
123 237 103
124 237 102
124 237 102
125 237 101
126 237 101
126 237 100
127 237 100
128 237 99
128 238 99
129 238 98
129 238 98
130 238 97
131 238 96
131 238 96
132 238 95
133 238 94
133 239 94
134 239 93
135 239 92
135 239 91
136 239 90
136 240 89
137 240 88
138 240 87
90 232 124
91 231 125
92 231 126
92 231 127
93 231 127
93 231 128
94 231 128
95 231 129
95 231 129
96 231 129
97 231 128
97 231 128
98 231 128
98 231 128
99 231 128
99 231 127
100 231 127
101 231 127
101 231 126
102 231 126
102 231 125
103 232 124
103 232 124
104 232 123
105 232 122
105 232 122
106 232 121
106 232 120
107 233 119
107 233 119
108 233 118
109 233 117
109 233 116
110 233 115
110 234 115
111 234 114
112 234 113
112 234 113
113 234 112
113 234 111
114 234 111
115 234 110
115 235 110
116 235 109
116 235 109
117 235 108
118 235 108
118 235 107
119 235 107
119 235 106
120 235 106
121 235 105
121 236 105
122 236 104
123 236 104
123 236 103
124 236 103
124 236 102
125 236 102
126 236 101
126 236 101
127 236 100
128 237 100
128 237 99
129 237 99
129 237 98
130 237 97
131 237 97
131 237 96
132 237 96
133 238 95
133 238 94
134 238 93
135 238 93
135 238 92
136 238 91
136 239 90
137 239 89
138 239 87
138 239 86
89 231 125
90 230 126
90 230 127
91 230 128
92 230 128
92 230 129
93 230 129
94 230 129
94 230 129
95 230 130
95 230 129
96 230 130
97 230 130
97 230 129
98 230 129
98 230 129
99 230 128
99 230 128
100 230 127
101 230 127
101 230 126
102 231 125
102 231 125
103 231 124
103 231 123
104 231 122
105 231 122
105 231 121
106 232 120
106 232 120
107 232 119
107 232 118
108 232 117
109 232 117
109 233 116
110 233 115
110 233 114
111 233 114
112 233 113
112 233 112
113 233 112
113 233 111
114 234 111
115 234 110
115 234 110
116 234 109
116 234 109
117 234 108
118 234 108
118 234 107
119 234 107
119 234 106
120 235 106
121 235 105
121 235 105
122 235 104
123 235 104
123 235 103
124 235 103
124 235 102
125 235 102
126 235 101
126 236 101
127 236 100
128 236 100
128 236 99
129 236 99
129 236 98
130 236 98
131 236 97
131 236 97
132 236 96
133 237 95
133 237 95
134 237 94
135 237 93
135 237 92
136 237 92
136 238 91
137 238 90
138 238 88
138 238 86
139 239 84
88 230 126
89 229 127
89 229 128
90 229 129
91 229 129
91 229 129
92 229 130
92 229 130
93 229 130
94 229 130
94 229 130
95 229 130
95 229 130
96 229 130
97 229 130
97 229 129
98 229 129
98 229 129
99 229 128
99 229 128
100 229 127
101 230 126
101 230 126
102 230 125
102 230 124
103 230 124
103 230 123
104 230 122
105 231 121
105 231 121
106 231 120
106 231 119
107 231 118
107 231 118
108 231 117
109 232 116
109 232 115
110 232 115
110 232 114
111 232 113
112 232 113
112 232 112
113 233 112
113 233 111
114 233 111
115 233 110
115 233 109
116 233 109
116 233 109
117 233 108
118 233 108
118 233 107
119 234 107
119 234 106
120 234 106
121 234 105
121 234 105
122 234 104
123 234 104
123 234 103
124 234 103
124 234 102
125 234 102
126 235 101
126 235 101
127 235 101
128 235 100
128 235 100
129 235 99
129 235 99
130 235 98
131 235 98
131 235 97
132 236 96
133 236 96
133 236 95
134 236 94
134 236 94
135 236 93
136 236 92
136 237 91
137 237 90
138 237 89
138 237 87
139 238 85
86 229 125
87 229 127
88 228 128
88 228 129
89 228 129
89 228 130
90 228 130
91 228 130
91 228 131
92 228 131
93 228 131
93 228 131
94 228 131
94 228 131
95 228 131
95 228 131
96 228 130
97 228 130
97 228 129
98 228 129
98 228 129
99 229 128
99 229 127
100 229 127
101 229 126
101 229 125
102 229 125
102 229 124
103 229 123
103 230 122
104 230 122
105 230 121
105 230 120
106 230 119
106 230 119
107 230 118
107 231 117
108 231 116
109 231 116
109 231 115
110 231 114
110 231 114
111 231 113
112 232 113
112 232 112
113 232 112
113 232 111
114 232 110
115 232 110
115 232 109
116 232 109
116 232 109
117 232 108
118 233 108
118 233 107
119 233 107
119 233 106
120 233 106
121 233 105
121 233 105
122 233 104
123 233 104
123 233 104
124 233 103
124 233 103
125 234 102
126 234 102
126 234 101
127 234 101
128 234 100
128 234 100
129 234 99
129 234 99
130 234 98
131 234 98
131 235 97
132 235 97
133 235 96
133 235 96
134 235 95
134 235 94
135 235 94
136 235 93
136 236 92
137 236 91
138 236 90
138 236 88
139 237 87
85 228 127
86 228 128
86 228 129
87 227 130
88 227 130
88 227 131
89 227 131
90 227 131
90 227 131
91 227 132
91 227 132
92 227 132
93 227 132
93 227 132
94 227 131
94 227 131
95 227 131
95 227 131
96 227 131
97 227 130
97 227 130
98 227 129
98 228 129
99 228 128
99 228 127
100 228 126
101 228 126
101 228 125
102 228 124
102 229 124
103 229 123
103 229 122
104 229 121
105 229 121
105 229 120
106 229 119
106 230 118
107 230 118
107 230 117
108 230 116
109 230 115
109 230 115
110 230 114
110 231 114
111 231 113
112 231 112
112 231 112
113 231 111
113 231 111
114 231 110
115 231 110
115 231 110
116 231 109
116 231 109
117 232 108
118 232 108
118 232 107
119 232 107
119 232 106
120 232 106
121 232 105
121 232 105
122 232 105
123 232 104
123 232 104
124 233 103
124 233 103
125 233 102
126 233 102
126 233 102
127 233 101
128 233 101
128 233 100
129 233 100
129 233 99
130 233 99
131 233 98
131 234 98
132 234 97
133 234 97
133 234 96
134 234 96
134 234 95
135 234 94
136 234 93
136 235 93
137 235 92
138 235 91
138 235 89
139 236 88
140 236 85
37 243 44
37 243 43
38 243 43
39 244 42
40 244 41
40 244 40
84 227 127
85 227 129
85 227 130
86 226 130
87 226 131
87 226 131
88 226 132
88 226 132
89 226 132
90 226 132
90 226 132
91 226 132
91 226 132
92 226 132
93 226 132
93 226 132
94 226 132
94 226 131
95 226 131
95 226 131
96 226 131
97 226 130
97 227 129
98 227 129
98 227 128
99 227 128
99 227 127
100 227 126
101 227 125
101 228 125
102 228 124
102 228 123
103 228 122
103 228 122
104 228 121
104 228 120
105 229 119
106 229 119
106 229 118
107 229 117
107 229 116
108 229 116
109 229 115
109 229 115
110 230 114
110 230 114
111 230 113
112 230 112
112 230 112
113 230 111
113 230 111
114 230 110
115 230 110
115 230 110
116 231 109
116 231 109
117 231 108
118 231 108
118 231 107
119 231 107
119 231 106
120 231 106
121 231 106
121 231 105
122 231 105
123 231 104
123 232 104
124 232 104
124 232 103
125 232 103
126 232 102
126 232 102
127 232 101
128 232 101
128 232 101
129 232 100
129 232 100
130 232 99
131 233 99
131 233 98
132 233 98
133 233 97
133 233 97
134 233 96
134 233 95
135 233 95
136 233 94
136 234 93
137 234 92
138 234 91
138 234 90
139 235 88
140 235 86
34 241 48
34 241 48
35 242 48
36 242 47
36 242 47
37 242 47
38 242 46
38 242 45
39 242 45
39 242 44
40 242 44
41 242 43
41 243 42
42 243 42
42 243 41
43 243 40
43 243 39
83 226 128
84 226 130
84 226 130
85 225 131
85 225 132
86 225 132
87 225 132
87 225 133
88 225 133
89 225 133
89 225 133
90 225 133
90 225 133
91 225 133
91 225 133
92 225 133
93 225 133
93 225 133
94 225 132
94 225 132
95 225 132
95 226 131
96 226 130
97 226 130
97 226 129
98 226 129
98 226 128
99 226 127
99 226 127
100 227 126
101 227 125
101 227 124
102 227 123
102 227 123
103 227 122
103 227 121
104 228 120
104 228 120
105 228 119
106 228 118
106 228 118
107 228 117
107 228 116
108 228 116
109 229 115
109 229 114
110 229 114
110 229 113
111 229 113
112 229 113
112 229 112
113 229 112
113 229 111
114 229 111
115 230 110
115 230 110
116 230 109
116 230 109
117 230 108
118 230 108
118 230 107
119 230 107
119 230 107
120 230 106
121 230 106
121 230 105
122 231 105
123 231 105
123 231 104
124 231 104
124 231 103
125 231 103
126 231 103
126 231 102
127 231 102
128 231 101
128 231 101
129 231 100
129 231 100
130 232 100
131 232 99
131 232 99
132 232 98
133 232 98
133 232 97
134 232 97
134 232 96
135 232 95
136 233 95
136 233 94
137 233 93
138 233 92
138 233 91
139 234 89
140 234 87
31 240 49
32 240 51
33 240 51
33 240 51
34 240 51
35 240 50
35 240 50
36 240 49
37 240 49
37 241 48
38 241 48
38 241 47
39 241 47
40 241 46
40 241 45
41 241 45
41 241 44
42 242 43
43 242 42
43 242 42
44 242 41
44 242 40
45 242 39
45 243 38
82 225 130
82 225 131
83 225 131
84 225 132
84 224 132
85 224 133
86 224 133
86 224 133
87 224 133
87 224 134
88 224 134
89 224 134
89 224 134
90 224 134
90 224 133
91 224 133
92 224 133
92 224 133
93 224 133
93 224 133
94 224 132
94 225 132
95 225 131
95 225 131
96 225 130
97 225 130
97 225 129
98 225 128
98 225 128
99 226 127
99 226 126
100 226 125
100 226 125
101 226 124
102 226 123
102 226 122
103 227 121
103 227 121
104 227 120
104 227 119
105 227 118
106 227 118
106 227 117
107 227 117
107 228 116
108 228 115
109 228 115
109 228 114
110 228 114
110 228 113
111 228 113
112 228 113
112 228 112
113 228 112
113 229 111
114 229 111
115 229 110
115 229 110
116 229 109
116 229 109
117 229 109
118 229 108
118 229 108
119 229 107
119 229 107
120 229 106
121 229 106
121 230 106
122 230 105
123 230 105
123 230 105
124 230 104
124 230 104
125 230 103
126 230 103
126 230 102
127 230 102
128 230 102
128 230 101
129 230 101
129 231 100
130 231 100
131 231 100
131 231 99
132 231 99
133 231 98
133 231 98
134 231 97
134 231 97
135 231 96
136 232 95
136 232 95
137 232 94
138 232 93
138 232 92
139 232 90
140 233 88
140 233 85
29 239 50
30 239 52
31 239 52
32 239 53
32 239 53
33 239 53
34 239 53
34 239 52
35 239 52
36 239 51
36 239 51
37 239 51
37 239 50
38 239 49
39 240 49
39 240 48
40 240 47
40 240 47
41 240 46
42 240 46
42 240 45
43 240 44
43 241 43
44 241 42
45 241 42
45 241 41
46 241 40
46 241 39
47 242 38
47 242 36
81 224 130
81 224 132
82 224 132
83 224 133
83 224 133
84 223 134
84 223 134
85 223 134
86 223 134
86 223 134
87 223 134
87 223 134
88 223 134
89 223 134
89 223 134
90 223 134
90 223 134
91 223 134
92 223 134
92 223 133
93 224 133
93 224 133
94 224 132
94 224 132
95 224 131
95 224 131
96 224 130
97 224 129
97 224 129
98 225 128
98 225 127
99 225 127
99 225 126
100 225 125
100 225 124
101 225 123
102 226 122
102 226 122
103 226 121
103 226 120
104 226 120
104 226 119
105 226 118
106 226 118
106 227 117
107 227 117
107 227 116
108 227 116
109 227 115
109 227 114
110 227 114
110 227 114
111 227 113
112 227 113
112 228 112
113 228 112
113 228 111
114 228 111
115 228 110
115 228 110
116 228 110
116 228 109
117 228 109
118 228 108
118 228 108
119 228 108
119 228 107
120 229 107
121 229 106
121 229 106
122 229 106
123 229 105
123 229 105
124 229 104
124 229 104
125 229 104
126 229 103
126 229 103
127 229 102
128 229 102
128 230 102
129 230 101
129 230 101
130 230 100
131 230 100
131 230 100
132 230 99
133 230 99
133 230 98
134 230 98
134 230 97
135 230 97
136 231 96
136 231 95
137 231 94
138 231 94
138 231 93
139 231 91
140 232 89
140 232 87
28 238 52
29 238 53
30 238 54
31 237 55
31 237 55
32 237 56
33 237 55
33 237 55
34 238 55
35 238 54
35 238 54
36 238 53
37 238 53
37 238 52
38 238 52
38 238 51
39 238 50
39 238 50
40 239 49
41 239 48
41 239 48
42 239 47
42 239 46
43 239 45
44 239 45
44 240 44
45 240 43
45 240 42
46 240 41
46 240 40
47 240 39
48 241 38
48 241 37
49 241 36
49 242 33
80 223 131
80 223 132
81 223 133
81 223 133
82 223 134
83 223 134
83 223 134
84 222 135
85 222 135
85 222 135
86 222 135
86 222 135
87 222 135
87 222 135
88 222 135
89 222 135
89 222 135
90 222 135
90 222 134
91 223 134
92 223 134
92 223 134
93 223 133
93 223 133
94 223 132
94 223 132
95 223 131
95 223 130
96 223 130
97 223 129
97 224 128
98 224 128
98 224 127
99 224 126
99 224 125
100 224 124
100 225 124
101 225 123
102 225 122
102 225 121
103 225 121
103 225 120
104 225 119
104 225 119
105 226 118
106 226 118
106 226 117
107 226 116
107 226 116
108 226 116
109 226 115
109 226 115
110 226 114
110 226 114
111 226 113
112 227 113
112 227 112
113 227 112
113 227 111
114 227 111
115 227 111
115 227 110
116 227 110
116 227 109
117 227 109
118 227 109
118 227 108
119 227 108
119 228 107
120 228 107
121 228 107
121 228 106
122 228 106
123 228 106
123 228 105
124 228 105
124 228 104
125 228 104
126 228 104
126 228 103
127 228 103
128 229 102
128 229 102
129 229 102
129 229 101
130 229 101
131 229 101
131 229 100
132 229 100
133 229 99
133 229 99
134 229 98
134 229 98
135 229 97
136 230 97
136 230 96
137 230 95
138 230 94
138 230 93
139 230 92
140 231 90
140 231 88
28 237 54
29 236 55
30 236 56
30 236 57
31 236 58
32 236 58
33 236 58
33 236 58
34 236 57
34 236 57
35 236 56
36 236 56
36 236 55
37 237 55
37 237 54
38 237 53
39 237 53
39 237 52
40 237 51
40 237 51
41 237 50
41 238 49
42 238 48
43 238 48
43 238 47
44 238 46
44 238 45
45 239 44
45 239 43
46 239 42
47 239 41
47 239 41
48 239 40
48 240 39
49 240 38
49 240 36
50 240 35
78 222 132
79 222 133
80 222 134
80 222 134
81 222 134
82 222 135
82 222 135
83 222 135
83 222 135
84 222 135
85 222 135
85 222 135
86 222 135
86 222 135
87 222 135
88 222 135
88 222 135
89 222 135
89 222 135
90 222 135
90 222 135
91 222 134
92 222 134
92 222 134
93 222 133
93 222 133
94 222 132
94 222 131
95 222 131
95 223 130
96 223 129
97 223 129
97 223 128
98 223 127
98 223 126
99 223 126
99 224 125
100 224 124
100 224 123
101 224 122
102 224 122
102 224 121
103 224 120
103 224 120
104 225 119
104 225 119
105 225 118
106 225 117
106 225 117
107 225 116
107 225 116
108 225 116
109 225 115
109 225 115
110 225 114
110 226 114
111 226 113
112 226 113
112 226 113
113 226 112
113 226 112
114 226 111
115 226 111
115 226 110
116 226 110
116 226 110
117 226 109
118 226 109
118 227 109
119 227 108
119 227 108
120 227 107
121 227 107
121 227 107
122 227 106
123 227 106
123 227 106
124 227 105
124 227 105
125 227 104
126 227 104
126 227 104
127 228 103
128 228 103
128 228 103
129 228 102
129 228 102
130 228 101
131 228 101
131 228 101
132 228 100
133 228 100
133 228 99
134 228 99
134 228 98
135 229 98
136 229 97
136 229 97
137 229 96
138 229 95
138 229 94
139 229 93
140 230 91
140 230 89
27 236 55
28 235 57
29 235 58
30 235 59
31 235 60
32 235 60
32 235 61
33 235 60
34 235 60
34 235 60
35 235 60
35 235 59
36 235 58
37 235 57
37 235 57
38 235 56
38 236 55
39 236 54
39 236 54
40 236 53
41 236 52
41 236 51
42 236 51
42 237 50
43 237 49
43 237 48
44 237 47
45 237 46
45 237 46
46 238 45
46 238 44
47 238 43
47 238 42
48 238 41
49 238 40
49 239 39
50 239 38
50 239 36
51 239 35
77 221 132
78 221 133
79 221 134
79 221 135
80 221 135
80 221 135
81 221 136
82 221 136
82 221 136
83 221 136
83 221 136
84 221 136
85 221 136
85 221 136
86 221 136
86 221 136
87 221 136
88 221 136
88 221 136
89 221 135
89 221 135
90 221 135
90 221 135
91 221 134
92 221 134
92 221 134
93 221 133
93 221 132
94 221 132
94 222 131
95 222 131
95 222 130
96 222 129
97 222 128
97 222 127
98 222 127
98 222 126
99 223 125
99 223 124
100 223 124
100 223 123
101 223 122
102 223 121
102 223 121
103 224 120
103 224 120
104 224 119
104 224 119
105 224 118
106 224 118
106 224 117
107 224 117
107 224 116
108 224 116
109 224 115
109 225 115
110 225 114
110 225 114
111 225 114
112 225 113
112 225 113
113 225 112
113 225 112
114 225 112
115 225 111
115 225 111
116 225 110
116 225 110
117 226 110
118 226 109
118 226 109
119 226 109
119 226 108
120 226 108
121 226 108
121 226 107
122 226 107
123 226 106
123 226 106
124 226 106
124 226 105
125 226 105
126 226 105
126 227 104
127 227 104
128 227 103
128 227 103
129 227 103
129 227 102
130 227 102
131 227 102
131 227 101
132 227 101
133 227 100
133 227 100
134 227 100
134 227 99
135 228 99
136 228 98
136 228 98
137 228 97
138 228 96
138 228 95
139 228 94
140 229 92
140 229 90
27 234 57
28 234 58
29 234 60
30 234 61
31 233 62
31 233 63
32 233 63
33 233 63
33 233 63
34 233 63
35 233 63
35 233 63
36 233 62
36 234 61
37 234 60
38 234 59
38 234 58
39 234 57
39 234 57
40 235 56
40 235 55
41 235 54
41 235 53
42 235 52
42 235 51
43 236 51
44 236 50
44 236 49
45 236 48
45 236 47
46 236 46
46 237 45
47 237 44
48 237 43
48 237 42
49 237 41
49 237 40
50 238 39
50 238 37
51 238 36
51 238 34
76 221 132
77 220 134
77 220 134
78 220 135
79 220 135
79 220 136
80 220 136
81 220 136
81 220 136
82 220 137
82 220 137
83 220 137
84 220 137
84 220 137
85 220 137
85 220 136
86 220 136
86 220 136
87 220 136
88 220 136
88 220 136
89 220 136
89 220 135
90 220 135
90 220 135
91 220 134
92 220 134
92 220 134
93 220 133
93 221 132
94 221 132
94 221 131
95 221 130
95 221 130
96 221 129
96 221 128
97 221 127
98 222 126
98 222 125
99 222 125
99 222 124
100 222 123
100 222 122
101 222 122
102 223 121
102 223 121
103 223 120
103 223 120
104 223 119
104 223 119
105 223 118
106 223 118
106 223 117
107 223 117
107 223 116
108 224 116
109 224 116
109 224 115
110 224 115
110 224 114
111 224 114
112 224 113
112 224 113
113 224 113
113 224 112
114 224 112
115 224 112
115 224 111
116 224 111
116 225 110
117 225 110
